episode,total_steps,episode_return,episode_length,mean_return_10,mean_return_100,avg_loss,buffer_size,actions_taken
15610,1309863,1.0,28,12.9,14.77,0.19675831776112318,100000,"[3, 3, 3, 0, 0, 3, 2, 0, 0, 0, 5, 3, 5, 1, 1, 5, 5, 3, 3, 2, 3, 0, 3, 3, 3, 0, 0, 3]"
15620,1310607,15.0,64,13.2,14.85,0.5238006906583905,100000,"[4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 5, 5, 5, 1, 1, 1, 1, 1, 1, 4, 1, 1, 4, 0, 0, 0, 4, 0, 5, 4, 4, 5, 4, 3, 5, 5, 1, 0, 0, 0, 0, 5, 5, 0]"
15630,1311497,3.0,38,14.4,14.71,0.2680143457837403,100000,"[1, 1, 1, 1, 4, 4, 4, 4, 2, 4, 4, 3, 3, 3, 4, 1, 1, 3, 5, 5, 0, 1, 5, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 4, 1, 1, 3, 4]"
15640,1312249,15.0,93,12.7,14.36,0.7093378537101671,100000,"[4, 4, 4, 4, 1, 0, 0, 0, 0, 5, 3, 3, 3, 3, 3, 5, 3, 1, 2, 2, 4, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 3, 3, 3, 5, 3, 5, 5, 5, 2, 4, 4, 2, 2, 4, 4, 4, 4, 1, 1, 1, 4, 5, 5, 1, 2, 4, 5, 5, 1, 4, 2, 2, 0, 4, 5, 3, 4, 0, 3, 3, 0, 3, 0]"
15650,1313188,29.0,201,15.9,14.58,0.8514260139781982,100000,"[4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 4, 4, 1, 4, 4, 5, 0, 5, 1, 0, 1, 1, 5, 5, 3, 5, 5, 1, 1, 5, 3, 3, 1, 1, 1, 4, 3, 3, 3, 1, 1, 1, 1, 4, 1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 4, 0, 1, 5, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 4, 1, 0, 4, 4, 4, 4, 1, 1, 1, 1, 5, 1, 1, 5, 5, 5, 4, 4, 5, 5, 2, 1, 0, 4, 4, 0, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 3, 1, 4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 1, 0, 5, 0, 5, 5, 5, 1, 4, 5, 5, 1, 5, 5, 4, 5, 5, 5, 5, 5]"
15660,1313990,2.0,27,13.5,13.82,0.20856584049761295,100000,"[2, 2, 2, 0, 0, 1, 1, 1, 4, 0, 1, 4, 4, 2, 5, 3, 3, 3, 1, 3, 3, 4, 1, 1, 1, 1, 1]"
15670,1314686,27.0,125,12.1,13.67,0.8508089405950159,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 5, 5, 1, 1, 1, 1, 4, 4, 4, 4, 4, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 3, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 5, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 4, 5, 5, 1, 5, 1, 5, 1, 2, 0, 1, 1, 2, 3, 2, 1, 2, 1]"
15680,1315346,0.0,49,10.0,13.07,0.3466078620404005,100000,"[1, 3, 3, 0, 4, 4, 4, 2, 1, 2, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 5, 3, 3, 3, 4, 4, 3, 1, 1, 3, 1, 0, 5, 3, 2, 0, 0, 3, 3, 2, 2, 3, 3, 3, 3, 5, 5]"
15690,1316164,35.0,182,13.2,13.28,0.9817691734060645,100000,"[4, 4, 4, 4, 4, 0, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 4, 4, 4, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 5, 1, 1, 1, 1, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 1, 1, 1, 3, 1, 1, 1, 3, 3, 3, 5, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 5, 5, 5, 1, 2, 0, 0, 0, 1, 1, 1, 1, 4, 4, 4, 4, 3, 2, 1, 5, 5, 1, 1, 5, 5, 4, 2, 2, 1, 1, 1, 0, 5, 5, 3, 3, 0, 0, 5, 1, 5, 5, 3, 1, 1, 4, 1, 4, 5, 0, 4, 5, 1, 1, 1, 1, 1, 0, 3, 3, 5, 5, 0, 0, 0, 1, 3, 4, 0, 0, 0, 5, 5, 0, 0, 0, 1, 2, 5, 5, 3, 1, 3, 4, 4, 1, 4, 0, 0, 3, 0, 1, 1]"
15700,1317406,14.0,85,21.9,13.98,0.6440919004380703,100000,"[1, 4, 1, 1, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 0, 4, 4, 4, 1, 1, 1, 5, 5, 0, 2, 0, 0, 5, 5, 5, 0, 4, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 5, 1, 1, 1, 1, 5, 4, 1, 1, 1, 1, 1, 1, 1, 1]"
15710,1318282,16.0,58,16.0,14.29,0.35988039430230856,100000,"[4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 2, 4, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 3, 4, 4, 5, 5, 3, 3, 3, 1, 1, 1, 1, 1, 1]"
15720,1319168,3.0,38,11.5,14.12,0.2673540636897087,100000,"[0, 3, 3, 2, 4, 5, 0, 0, 3, 3, 5, 0, 0, 2, 0, 0, 1, 1, 1, 1, 5, 5, 1, 5, 5, 5, 2, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 1]"
15730,1320359,57.0,345,18.9,14.57,0.8116266247816384,100000,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 1, 5, 1, 1, 1, 1, 1, 0, 1, 1, 4, 4, 4, 1, 5, 1, 4, 0, 1, 5, 2, 1, 5, 5, 1, 3, 3, 5, 5, 5, 0, 5, 3, 1, 1, 1, 5, 1, 1, 4, 3, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 4, 5, 1, 0, 4, 4, 5, 5, 1, 1, 1, 1, 0, 4, 5, 1, 5, 5, 2, 1, 1, 1, 0, 0, 1, 1, 1, 4, 0, 4, 3, 1, 0, 0, 1, 1, 5, 1, 5, 3, 5, 0, 2, 1, 1, 1, 5, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 5, 3, 2, 1, 4, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 1, 1, 5, 5, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 2, 5, 5, 2, 5, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 3, 1, 1, 4, 1, 1, 5, 1, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 5, 5, 5, 3, 3, 0, 3, 3, 1, 5, 5, 1, 4, 4, 4, 4, 4, 4, 3, 1, 4, 5, 0, 3, 1, 1, 5, 2, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 5, 3, 5, 0, 4, 4, 4, 4, 4, 4]"
15740,1321471,0.0,24,17.5,15.05,0.11993004009127617,100000,"[4, 4, 2, 0, 0, 5, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2]"
15750,1322592,3.0,59,16.2,15.08,0.4722889121621847,100000,"[0, 5, 0, 2, 3, 0, 0, 2, 0, 1, 1, 1, 5, 5, 0, 3, 3, 0, 2, 1, 0, 0, 3, 3, 3, 3, 4, 3, 0, 1, 5, 1, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 3, 1, 1, 1, 3, 4, 4, 3, 5, 5, 5, 3, 3, 3, 3, 3, 5]"
15760,1323556,31.0,162,15.7,15.3,0.8886649534106255,100000,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 1, 4, 1, 4, 4, 4, 5, 5, 5, 1, 1, 1, 1, 1, 0, 1, 0, 4, 4, 4, 4, 4, 3, 1, 4, 2, 3, 5, 5, 3, 3, 5, 5, 0, 0, 0, 5, 3, 3, 1, 1, 5, 5, 5, 1, 1, 4, 3, 5, 5, 3, 5, 5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 5, 5, 0, 0, 3, 0, 2, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 5, 0, 0, 3, 3, 1, 4, 4, 5, 4, 4, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 1, 5, 1, 1, 1, 5, 0, 1, 1, 5, 2, 1, 1, 1, 1, 0, 4, 5, 5, 5, 5, 5, 5, 3, 2, 5, 1, 5, 1, 1]"
15770,1324605,4.0,48,18.6,15.95,0.4261520579457283,100000,"[4, 4, 4, 1, 1, 1, 5, 1, 5, 2, 1, 5, 2, 1, 1, 1, 1, 0, 1, 0, 1, 1, 5, 5, 4, 5, 5, 0, 0, 1, 0, 5, 0, 3, 1, 4, 3, 5, 5, 5, 1, 2, 2, 2, 2, 2, 2, 2]"
15780,1325359,14.0,117,9.8,15.93,0.8380227955058217,100000,"[3, 3, 3, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 1, 1, 1, 5, 3, 5, 5, 5, 5, 5, 4, 3, 4, 2, 0, 1, 5, 3, 3, 5, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 2, 0, 5, 5, 5, 5, 4, 1, 5, 1, 0, 5, 3, 5, 5, 0, 5, 4, 0, 0, 0, 1, 5, 3, 4, 0, 1, 1, 1, 1, 4, 4, 1, 1, 4, 4, 5, 5, 3, 4, 5, 4, 1, 4, 3, 3, 3, 0, 0, 0, 0, 0]"
15790,1326418,35.0,196,18.7,16.48,0.8210073243826628,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 5, 3, 1, 1, 1, 2, 4, 4, 1, 4, 1, 4, 2, 4, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 4, 4, 3, 4, 0, 0, 4, 5, 4, 5, 4, 4, 5, 4, 5, 4, 4, 4, 4, 2, 4, 1, 2, 5, 3, 3, 3, 3, 3, 5, 1, 1, 3, 3, 3, 5, 5, 1, 5, 5, 5, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 5, 0, 5, 4, 4, 0, 0, 5, 5, 4, 4, 1, 1, 1, 0, 0, 0, 3, 0, 2, 5, 4, 4, 4, 4, 1, 1, 4, 1, 4, 4, 4, 4, 0, 0, 0, 0, 1, 1, 1, 5, 4, 5, 5, 2, 4, 4, 4, 4, 5, 2, 5, 0, 0, 4, 0, 0, 5, 4, 1, 4, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1]"
15800,1327141,6.0,42,11.9,15.48,0.28496431885287166,100000,"[5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 4, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 5, 5, 3, 5, 5, 5, 5, 5, 0, 2, 4, 4, 1, 1, 5, 5, 5, 5, 5, 5, 5]"
15810,1327970,31.0,133,12.8,15.16,0.8973530414514244,100000,"[4, 4, 4, 4, 0, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 1, 5, 1, 1, 1, 1, 1, 1, 4, 1, 4, 4, 5, 0, 1, 1, 4, 4, 3, 1, 4, 5, 1, 1, 5, 1, 3, 3, 5, 3, 3, 5, 1, 5, 3, 1, 1, 1, 1, 1, 4, 3, 3, 5, 3, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 3, 4, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 3, 3, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
15820,1329038,10.0,82,16.5,15.66,0.6097195623442531,100000,"[1, 1, 1, 2, 1, 1, 1, 5, 1, 1, 1, 1, 5, 0, 0, 0, 5, 5, 1, 5, 4, 4, 4, 5, 4, 1, 1, 1, 3, 3, 0, 0, 4, 2, 2, 3, 0, 2, 1, 2, 4, 5, 2, 2, 2, 2, 0, 0, 4, 5, 5, 1, 1, 2, 0, 0, 0, 0, 5, 4, 4, 4, 0, 0, 5, 0, 1, 1, 1, 1, 1, 4, 0, 0, 4, 2, 2, 5, 5, 0, 0, 0]"
15830,1330087,54.0,298,17.7,15.54,0.9386580791324377,100000,"[4, 4, 4, 4, 4, 0, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 3, 4, 4, 0, 4, 4, 5, 5, 2, 0, 1, 1, 1, 4, 0, 0, 5, 2, 2, 2, 5, 3, 5, 5, 5, 3, 3, 1, 5, 5, 3, 5, 5, 5, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 3, 5, 5, 5, 5, 1, 1, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 5, 5, 4, 5, 5, 5, 1, 1, 4, 3, 5, 2, 4, 4, 5, 1, 5, 1, 1, 3, 0, 3, 2, 3, 2, 5, 2, 1, 1, 1, 1, 1, 1, 0, 4, 4, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 3, 5, 3, 3, 5, 5, 2, 1, 1, 0, 1, 1, 5, 5, 5, 5, 2, 1, 0, 1, 1, 1, 1, 0, 0, 5, 2, 5, 3, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 2, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 1, 1, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 1, 1, 1, 1, 0, 0, 0, 4, 4, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
15840,1330811,20.0,203,10.5,14.84,0.8150650267489254,100000,"[1, 1, 1, 4, 1, 1, 3, 5, 1, 1, 1, 1, 4, 4, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 4, 5, 3, 4, 4, 4, 1, 5, 0, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 4, 1, 1, 5, 5, 0, 0, 1, 1, 3, 3, 1, 3, 4, 4, 4, 1, 4, 2, 4, 4, 4, 2, 4, 4, 4, 2, 3, 2, 2, 2, 4, 2, 0, 0, 2, 2, 2, 2, 1, 2, 2, 2, 3, 3, 0, 4, 4, 0, 5, 5, 5, 5, 2, 4, 2, 2, 2, 0, 4, 4, 4, 4, 4, 1, 1, 4, 4, 1, 4, 5, 1, 1, 1, 4, 0, 0, 2, 0, 1, 4, 1, 1, 5, 4, 4, 4, 0, 4, 4, 2, 5, 0, 4, 0, 0, 4, 0, 4, 0, 0, 5, 5, 5, 5, 2, 3, 3, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 2, 4, 5, 4, 5, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4]"
15850,1331699,0.0,27,13.4,14.56,0.15051063522696495,100000,"[1, 4, 0, 4, 0, 0, 0, 3, 1, 2, 5, 5, 5, 5, 5, 2, 1, 3, 2, 1, 1, 3, 3, 3, 3, 3, 5]"
15860,1332931,2.0,57,20.4,15.03,0.43334572948515415,100000,"[1, 1, 1, 5, 2, 1, 0, 0, 1, 5, 5, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3]"
15870,1333970,29.0,128,17.3,14.9,0.8254814674146473,100000,"[4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 4, 1, 1, 1, 1, 1, 1, 4, 4, 1, 4, 4, 4, 5, 5, 1, 5, 5, 1, 3, 3, 5, 3, 3, 5, 1, 0, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 3, 3, 5, 1, 1, 2, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 5, 0, 0, 0, 5, 0, 2, 4, 4, 1, 1, 1, 0, 1, 0, 1, 4, 5, 1, 3, 1, 1, 1, 1, 1, 4, 4, 2, 1, 0, 4, 1, 1, 1, 1, 1, 1, 4, 1]"
15880,1334824,4.0,38,14.4,15.36,0.2915426604449749,100000,"[1, 1, 1, 1, 4, 1, 1, 0, 1, 5, 5, 4, 0, 5, 0, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 3, 3, 5, 1, 4, 4, 5, 5, 5, 5, 5, 5, 5]"
15890,1335722,15.0,65,14.7,14.96,0.48891345178708434,100000,"[4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 1, 5, 1, 1, 1, 4, 4, 4, 2, 4, 4, 5, 2, 1, 1, 1, 5, 2, 0, 5, 2, 5, 5, 1, 3, 1, 3, 3, 1, 1, 1, 1, 1]"
15900,1336600,10.0,145,10.8,14.85,0.9405192648991942,100000,"[1, 1, 4, 4, 1, 5, 1, 4, 2, 1, 5, 5, 1, 1, 3, 3, 5, 1, 1, 1, 1, 4, 1, 1, 1, 2, 4, 2, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 5, 5, 5, 5, 1, 5, 4, 4, 4, 4, 1, 1, 5, 3, 5, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 4, 4, 3, 4, 0, 0, 0, 0, 0, 5, 5, 4, 5, 1, 1, 4, 4, 5, 0, 0, 5, 3, 1, 2, 0, 1, 1, 0, 1, 1, 1, 3, 2, 1, 1, 1, 0, 1, 0, 0, 0, 4, 2, 2, 0, 0, 3, 3, 4, 3, 4, 4, 4, 4]"
15910,1337385,1.0,25,11.7,14.74,0.20612196624279022,100000,"[5, 5, 5, 5, 4, 4, 4, 2, 3, 2, 2, 1, 1, 1, 0, 3, 3, 5, 5, 3, 5, 3, 1, 5, 4]"
15920,1338411,21.0,148,15.9,14.68,0.8299099267460406,100000,"[1, 1, 1, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 1, 1, 1, 1, 5, 5, 0, 1, 5, 5, 4, 5, 5, 5, 3, 5, 3, 5, 3, 4, 4, 0, 2, 2, 2, 2, 2, 4, 4, 4, 2, 2, 2, 1, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 0, 4, 1, 5, 1, 4, 4, 1, 1, 4, 5, 1, 1, 2, 0, 4, 4, 4, 4, 4, 1, 0, 5, 5, 0, 1, 1, 1, 1, 1, 4, 4, 1, 0, 0, 4, 1, 5, 1, 0, 1, 1, 1, 1, 1, 1]"
15930,1339515,43.0,264,18.5,14.76,0.8745072297751904,100000,"[3, 3, 3, 2, 1, 3, 1, 1, 1, 2, 3, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 3, 2, 2, 3, 5, 3, 3, 0, 0, 5, 5, 0, 0, 2, 5, 3, 5, 2, 2, 0, 1, 2, 4, 4, 1, 1, 1, 1, 4, 1, 5, 5, 5, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 1, 4, 1, 1, 1, 0, 4, 5, 5, 4, 4, 5, 1, 1, 1, 1, 5, 5, 5, 5, 0, 0, 5, 5, 5, 0, 0, 2, 1, 0, 5, 0, 0, 2, 1, 5, 5, 0, 4, 1, 0, 1, 1, 0, 0, 0, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 5, 1, 5, 3, 3, 3, 1, 3, 3, 3, 5, 5, 5, 1, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 5, 3, 3, 3, 3, 3, 5, 3, 1, 1, 0, 1, 5, 1, 3, 5, 5, 5, 4, 4, 4, 4, 2, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 3, 3, 5, 3, 3, 5, 3, 5]"
15940,1340206,9.0,42,11.1,14.82,0.23673389153555036,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 5, 1, 1, 1, 1, 2, 4, 4, 1, 4, 1, 1, 1, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15950,1341143,27.0,176,17.1,15.19,0.8872278719209135,100000,"[1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 5, 5, 5, 5, 2, 1, 1, 1, 2, 1, 5, 3, 0, 3, 5, 4, 1, 1, 1, 0, 1, 3, 2, 0, 5, 2, 1, 1, 4, 3, 3, 3, 3, 2, 0, 3, 1, 1, 5, 5, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 2, 4, 5, 4, 5, 3, 1, 3, 3, 3, 3, 3, 5, 1, 1, 1, 1, 2, 2, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 1, 1, 5, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 4, 4, 4, 4, 5, 5, 0, 3, 1, 1, 1, 5, 5, 5, 3, 3, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
15960,1342136,5.0,95,14.2,14.57,0.566190735436976,100000,"[3, 0, 0, 0, 0, 5, 1, 1, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 5, 2, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 3, 3, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1]"
15970,1343369,50.0,274,19.9,14.83,0.9381792033091187,100000,"[4, 4, 4, 4, 4, 0, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 5, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 4, 2, 1, 5, 0, 1, 1, 5, 5, 5, 5, 5, 5, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 2, 4, 4, 2, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 5, 1, 4, 3, 3, 3, 4, 1, 4, 4, 5, 5, 5, 5, 1, 5, 5, 3, 3, 5, 1, 5, 2, 1, 2, 5, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 5, 3, 2, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 5, 5, 2, 0, 3, 5, 3, 5, 3, 5, 5, 2, 3, 2, 0, 0, 1, 4, 4, 2, 2, 5, 0, 5, 1, 3, 3, 1, 1, 1, 1, 5, 5, 1, 1, 1, 1, 2, 1, 5, 1, 4, 5, 3, 1, 3, 3, 3, 3, 2, 0, 3, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 4, 4, 4, 4, 4, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 1, 3, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 3, 2, 5, 5, 0, 4, 4, 1, 1, 1, 2, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 3, 1, 1, 1, 1, 1, 1]"
